episode,mode,mode_episode,score,reward,epsilon
3275,train,3275,1,-1,0.82188
3276,train,3276,9,7,0.821831
3277,train,3277,17,15,0.821782
3278,train,3278,0,-2,0.821733
3279,train,3279,24,22,0.821683
3280,train,3280,52,50,0.821634
3281,train,3281,7,5,0.821585
3282,train,3282,1,-1,0.821536
3283,train,3283,0,-2,0.821486
3284,train,3284,0,-2,0.821437
3285,train,3285,4,2,0.821388
3286,train,3286,10,8,0.821339
3287,train,3287,13,11,0.82129
3288,train,3288,0,-2,0.82124
3289,train,3289,0,-2,0.821191
3290,train,3290,3,1,0.821142
3291,train,3291,10,8,0.821093
3292,train,3292,9,7,0.821044
3293,train,3293,40,38,0.820994
3294,train,3294,32,30,0.820945
3295,train,3295,0,-2,0.820896
3296,train,3296,55,53,0.820847
3297,train,3297,11,9,0.820798
3298,train,3298,44,42,0.820748
3299,train,3299,26,24,0.820699
3300,train,3300,2,0,0.82065
3301,train,3301,56,54,0.820601
3302,train,3302,7,5,0.820552
3303,train,3303,17,15,0.820503
3304,train,3304,0,-2,0.820453
3305,train,3305,0,-2,0.820404
3306,train,3306,23,21,0.820355
3307,train,3307,36,34,0.820306
3308,train,3308,29,27,0.820257
3309,train,3309,4,2,0.820208
3310,train,3310,42,40,0.820159
3311,train,3311,0,-2,0.820109
3312,train,3312,27,25,0.82006
3313,train,3313,4,2,0.820011
3314,train,3314,0,-2,0.819962
3315,train,3315,4,2,0.819913
3316,train,3316,53,51,0.819864
3317,train,3317,10,8,0.819815
3318,train,3318,1,-1,0.819766
3319,train,3319,20,18,0.819716
3320,train,3320,1,-1,0.819667
3321,train,3321,15,13,0.819618
3322,train,3322,27,25,0.819569
3323,train,3323,58,56,0.81952
3324,train,3324,10,8,0.819471
3325,train,3325,3,1,0.819422
3326,train,3326,4,2,0.819373
3327,train,3327,2,0,0.819324
3328,train,3328,6,4,0.819275
3329,train,3329,58,56,0.819225
3330,train,3330,0,-2,0.819176
3331,train,3331,0,-2,0.819127
3332,train,3332,3,1,0.819078
3333,train,3333,56,54,0.819029
3334,train,3334,54,52,0.81898
3335,train,3335,57,55,0.818931
3336,train,3336,12,10,0.818882
3337,train,3337,5,3,0.818833
3338,train,3338,2,0,0.818784
3339,train,3339,4,2,0.818735
3340,train,3340,26,24,0.818686
3341,train,3341,5,3,0.818637
3342,train,3342,16,14,0.818588
3343,train,3343,1,-1,0.818539
3344,train,3344,25,23,0.81849
3345,train,3345,6,4,0.818441
3346,train,3346,0,-2,0.818391
3347,train,3347,29,27,0.818342
3348,train,3348,32,30,0.818293
3349,train,3349,0,-2,0.818244
3350,train,3350,5,3,0.818195
3351,train,3351,1,-1,0.818146
3352,train,3352,36,34,0.818097
3353,train,3353,1,-1,0.818048
3354,train,3354,0,-2,0.817999
3355,train,3355,2,0,0.81795
3356,train,3356,52,50,0.817901
3357,train,3357,19,17,0.817852
3358,train,3358,34,32,0.817803
3359,train,3359,8,6,0.817754
3360,train,3360,0,-2,0.817705
3361,train,3361,5,3,0.817656
3362,train,3362,3,1,0.817607
3363,train,3363,1,-1,0.817558
3364,train,3364,0,-2,0.817509
3365,train,3365,0,-2,0.81746
3366,train,3366,27,25,0.817411
3367,train,3367,2,0,0.817362
3368,train,3368,19,17,0.817313
3369,train,3369,14,12,0.817264
3370,train,3370,6,4,0.817216
3371,train,3371,44,42,0.817167
3372,train,3372,33,31,0.817118
3373,train,3373,7,5,0.817069
3374,train,3374,2,0,0.81702
3375,train,3375,22,20,0.816971
3376,train,3376,5,3,0.816922
3377,train,3377,9,7,0.816873
3378,train,3378,10,8,0.816824
3379,train,3379,2,0,0.816775
3380,train,3380,1,-1,0.816726
3381,train,3381,5,3,0.816677
3382,train,3382,5,3,0.816628
3383,train,3383,3,1,0.816579
3384,train,3384,0,-2,0.81653
3385,train,3385,29,27,0.816481
3386,train,3386,19,17,0.816432
3387,train,3387,31,29,0.816384
3388,train,3388,23,21,0.816335
3389,train,3389,27,25,0.816286
3390,train,3390,7,5,0.816237
3391,train,3391,54,52,0.816188
3392,train,3392,25,23,0.816139
3393,train,3393,5,3,0.81609
3394,train,3394,59,57,0.816041
3395,train,3395,47,45,0.815992
3396,train,3396,56,54,0.815943
3397,train,3397,2,0,0.815895
3398,train,3398,7,5,0.815846
3399,train,3399,5,3,0.815797
3400,train,3400,21,19,0.815748
3401,train,3401,9,7,0.815699
3402,train,3402,0,-2,0.81565
3403,train,3403,6,4,0.815601
3404,train,3404,4,2,0.815552
3405,train,3405,43,41,0.815504
3406,train,3406,0,-2,0.815455
3407,train,3407,47,45,0.815406
3408,train,3408,20,18,0.815357
3409,train,3409,9,7,0.815308
3410,train,3410,6,4,0.815259
3411,train,3411,1,-1,0.81521
3412,train,3412,45,43,0.815162
3413,train,3413,55,53,0.815113
3414,train,3414,3,1,0.815064
3415,train,3415,2,0,0.815015
3416,train,3416,3,1,0.814966
3417,train,3417,2,0,0.814917
3418,train,3418,0,-2,0.814869
3419,train,3419,0,-2,0.81482
3420,train,3420,34,32,0.814771
3421,train,3421,0,-2,0.814722
3422,train,3422,9,7,0.814673
3423,train,3423,6,4,0.814625
3424,train,3424,47,45,0.814576
3425,train,3425,4,2,0.814527
3426,train,3426,2,0,0.814478
3427,train,3427,8,6,0.814429
3428,train,3428,41,39,0.814381
3429,train,3429,8,6,0.814332
3430,train,3430,26,24,0.814283
3431,train,3431,20,18,0.814234
3432,train,3432,14,12,0.814185
3433,train,3433,6,4,0.814137
3434,train,3434,21,19,0.814088
3435,train,3435,21,19,0.814039
3436,train,3436,19,17,0.81399
3437,train,3437,13,11,0.813942
3438,train,3438,36,34,0.813893
3439,train,3439,27,25,0.813844
3440,train,3440,56,54,0.813795
3441,train,3441,5,3,0.813747
3442,train,3442,20,18,0.813698
3443,train,3443,5,3,0.813649
3444,train,3444,32,30,0.8136
3445,train,3445,39,37,0.813552
3446,train,3446,5,3,0.813503
3447,train,3447,6,4,0.813454
3448,train,3448,0,-2,0.813405
3449,train,3449,24,22,0.813357
3450,train,3450,1,-1,0.813308
3451,train,3451,17,15,0.813259
3452,train,3452,45,43,0.81321
3453,train,3453,2,0,0.813162
3454,train,3454,1,-1,0.813113
3455,train,3455,3,1,0.813064
3456,train,3456,12,10,0.813016
3457,train,3457,3,1,0.812967
3458,train,3458,3,1,0.812918
3459,train,3459,5,3,0.812869
3460,train,3460,22,20,0.812821
3461,train,3461,0,-2,0.812772
3462,train,3462,0,-2,0.812723
3463,train,3463,27,25,0.812675
3464,train,3464,51,49,0.812626
3465,train,3465,59,57,0.812577
3466,train,3466,16,14,0.812529
3467,train,3467,0,-2,0.81248
3468,train,3468,9,7,0.812431
3469,train,3469,14,12,0.812383
3470,train,3470,0,-2,0.812334
3471,train,3471,21,19,0.812285
3472,train,3472,6,4,0.812236
3473,train,3473,40,38,0.812188
3474,train,3474,13,11,0.812139
3475,train,3475,57,55,0.812091
3476,train,3476,29,27,0.812042
3477,train,3477,0,-2,0.811993
3478,train,3478,37,35,0.811945
3479,train,3479,30,28,0.811896
3480,train,3480,52,50,0.811847
3481,train,3481,8,6,0.811799
3482,train,3482,41,39,0.81175
3483,train,3483,7,5,0.811701
3484,train,3484,15,13,0.811653
3485,train,3485,11,9,0.811604
3486,train,3486,0,-2,0.811555
3487,train,3487,0,-2,0.811507
3488,train,3488,28,26,0.811458
3489,train,3489,12,10,0.81141
3490,train,3490,11,9,0.811361
3491,train,3491,0,-2,0.811312
3492,train,3492,3,1,0.811264
3493,train,3493,3,1,0.811215
3494,train,3494,30,28,0.811167
3495,train,3495,51,49,0.811118
3496,train,3496,41,39,0.811069
3497,train,3497,57,55,0.811021
3498,train,3498,22,20,0.810972
3499,train,3499,36,34,0.810924
3500,train,3500,43,41,0.810875
3501,train,3501,4,2,0.810826
3502,train,3502,48,46,0.810778
3503,train,3503,5,3,0.810729
3504,train,3504,0,-2,0.810681
3505,train,3505,9,7,0.810632
3506,train,3506,22,20,0.810584
3507,train,3507,9,7,0.810535
3508,train,3508,39,37,0.810486
3509,train,3509,2,0,0.810438
3510,train,3510,57,55,0.810389
3511,train,3511,37,35,0.810341
3512,train,3512,23,21,0.810292
3513,train,3513,3,1,0.810244
3514,train,3514,4,2,0.810195
3515,train,3515,19,17,0.810147
3516,train,3516,25,23,0.810098
3517,train,3517,31,29,0.81005
3518,train,3518,4,2,0.810001
3519,train,3519,21,19,0.809952
3520,train,3520,23,21,0.809904
3521,train,3521,35,33,0.809855
3522,train,3522,3,1,0.809807
3523,train,3523,54,52,0.809758
3524,train,3524,6,4,0.80971
3525,train,3525,0,-2,0.809661
3526,train,3526,4,2,0.809613
3527,train,3527,0,-2,0.809564
3528,train,3528,2,0,0.809516
3529,train,3529,3,1,0.809467
3530,train,3530,7,5,0.809419
3531,train,3531,8,6,0.80937
3532,train,3532,8,6,0.809322
3533,train,3533,6,4,0.809273
3534,train,3534,27,25,0.809225
3535,train,3535,33,31,0.809176
3536,train,3536,15,13,0.809128
3537,train,3537,3,1,0.809079
3538,train,3538,54,52,0.809031
3539,train,3539,24,22,0.808982
3540,train,3540,25,23,0.808934
3541,train,3541,14,12,0.808886
3542,train,3542,49,47,0.808837
3543,train,3543,4,2,0.808789
3544,train,3544,8,6,0.80874
3545,train,3545,11,9,0.808692
3546,train,3546,0,-2,0.808643
3547,train,3547,17,15,0.808595
3548,train,3548,15,13,0.808546
3549,train,3549,21,19,0.808498
3550,train,3550,0,-2,0.808449
3551,train,3551,56,54,0.808401
3552,train,3552,17,15,0.808353
3553,train,3553,0,-2,0.808304
3554,train,3554,44,42,0.808256
3555,train,3555,47,45,0.808207
3556,train,3556,6,4,0.808159
3557,train,3557,35,33,0.80811
3558,train,3558,0,-2,0.808062
3559,train,3559,0,-2,0.808014
3560,train,3560,0,-2,0.807965
3561,train,3561,59,57,0.807917
3562,train,3562,17,15,0.807868
3563,train,3563,4,2,0.80782
3564,train,3564,59,57,0.807772
3565,train,3565,0,-2,0.807723
3566,train,3566,60,58,0.807675
3567,train,3567,14,12,0.807626
3568,train,3568,9,7,0.807578
3569,train,3569,10,8,0.80753
3570,train,3570,30,28,0.807481
3571,train,3571,6,4,0.807433
3572,train,3572,0,-2,0.807385
3573,train,3573,59,57,0.807336
3574,train,3574,0,-2,0.807288
3575,train,3575,21,19,0.807239
3576,train,3576,2,0,0.807191
3577,train,3577,2,0,0.807143
3578,train,3578,1,-1,0.807094
3579,train,3579,9,7,0.807046
3580,train,3580,49,47,0.806998
3581,train,3581,4,2,0.806949
3582,train,3582,4,2,0.806901
3583,train,3583,41,39,0.806853
3584,train,3584,11,9,0.806804
3585,train,3585,0,-2,0.806756
3586,train,3586,23,21,0.806708
3587,train,3587,0,-2,0.806659
3588,train,3588,18,16,0.806611
3589,train,3589,0,-2,0.806563
3590,train,3590,37,35,0.806514
3591,train,3591,15,13,0.806466
3592,train,3592,29,27,0.806418
3593,train,3593,11,9,0.806369
3594,train,3594,55,53,0.806321
3595,train,3595,0,-2,0.806273
3596,train,3596,15,13,0.806224
3597,train,3597,2,0,0.806176
3598,train,3598,26,24,0.806128
3599,train,3599,7,5,0.80608
3600,train,3600,15,13,0.806031
3601,train,3601,5,3,0.805983
3602,train,3602,56,54,0.805935
3603,train,3603,12,10,0.805886
3604,train,3604,5,3,0.805838
3605,train,3605,20,18,0.80579
3606,train,3606,0,-2,0.805742
3607,train,3607,45,43,0.805693
3608,train,3608,44,42,0.805645
3609,train,3609,54,52,0.805597
3610,train,3610,0,-2,0.805548
3611,train,3611,2,0,0.8055
3612,train,3612,4,2,0.805452
3613,train,3613,18,16,0.805404
3614,train,3614,4,2,0.805355
3615,train,3615,3,1,0.805307
3616,train,3616,3,1,0.805259
3617,train,3617,0,-2,0.805211
3618,train,3618,0,-2,0.805162
3619,train,3619,10,8,0.805114
3620,train,3620,60,58,0.805066
3621,train,3621,2,0,0.805018
3622,train,3622,0,-2,0.804969
3623,train,3623,44,42,0.804921
3624,train,3624,5,3,0.804873
3625,train,3625,5,3,0.804825
3626,train,3626,5,3,0.804777
3627,train,3627,1,-1,0.804728
3628,train,3628,5,3,0.80468
3629,train,3629,5,3,0.804632
3630,train,3630,4,2,0.804584
3631,train,3631,28,26,0.804536
3632,train,3632,58,56,0.804487
3633,train,3633,4,2,0.804439
3634,train,3634,21,19,0.804391
3635,train,3635,11,9,0.804343
3636,train,3636,0,-2,0.804295
3637,train,3637,6,4,0.804246
3638,train,3638,37,35,0.804198
3639,train,3639,5,3,0.80415
3640,train,3640,0,-2,0.804102
3641,train,3641,56,54,0.804054
3642,train,3642,0,-2,0.804005
3643,train,3643,11,9,0.803957
3644,train,3644,0,-2,0.803909
3645,train,3645,12,10,0.803861
3646,train,3646,0,-2,0.803813
3647,train,3647,0,-2,0.803765
3648,train,3648,0,-2,0.803716
3649,train,3649,15,13,0.803668
3650,train,3650,0,-2,0.80362
3651,train,3651,7,5,0.803572
3652,train,3652,0,-2,0.803524
3653,train,3653,15,13,0.803476
3654,train,3654,39,37,0.803428
3655,train,3655,2,0,0.803379
3656,train,3656,27,25,0.803331
3657,train,3657,24,22,0.803283
3658,train,3658,11,9,0.803235
3659,train,3659,22,20,0.803187
3660,train,3660,0,-2,0.803139
3661,train,3661,2,0,0.803091
3662,train,3662,0,-2,0.803043
3663,train,3663,34,32,0.802994
3664,train,3664,25,23,0.802946
3665,train,3665,18,16,0.802898
3666,train,3666,16,14,0.80285
3667,train,3667,44,42,0.802802
3668,train,3668,9,7,0.802754
3669,train,3669,5,3,0.802706
3670,train,3670,4,2,0.802658
3671,train,3671,10,8,0.80261
3672,train,3672,0,-2,0.802562
3673,train,3673,0,-2,0.802514
3674,train,3674,2,0,0.802465
3675,train,3675,0,-2,0.802417
3676,train,3676,10,8,0.802369
3677,train,3677,1,-1,0.802321
3678,train,3678,4,2,0.802273
3679,train,3679,6,4,0.802225
3680,train,3680,26,24,0.802177
3681,train,3681,4,2,0.802129
3682,train,3682,3,1,0.802081
3683,train,3683,20,18,0.802033
3684,train,3684,20,18,0.801985
3685,train,3685,0,-2,0.801937
3686,train,3686,0,-2,0.801889
3687,train,3687,11,9,0.801841
3688,train,3688,5,3,0.801793
3689,train,3689,7,5,0.801745
3690,train,3690,7,5,0.801697
3691,train,3691,12,10,0.801649
3692,train,3692,9,7,0.8016
3693,train,3693,8,6,0.801552
3694,train,3694,5,3,0.801504
3695,train,3695,4,2,0.801456
3696,train,3696,41,39,0.801408
3697,train,3697,7,5,0.80136
3698,train,3698,46,44,0.801312
3699,train,3699,6,4,0.801264
3700,train,3700,21,19,0.801216
3701,train,3701,58,56,0.801168
3702,train,3702,6,4,0.80112
3703,train,3703,3,1,0.801072
3704,train,3704,21,19,0.801024
3705,train,3705,0,-2,0.800976
3706,train,3706,10,8,0.800928
3707,train,3707,13,11,0.80088
3708,train,3708,53,51,0.800832
3709,train,3709,20,18,0.800784
3710,train,3710,7,5,0.800736
3711,train,3711,3,1,0.800688
3712,train,3712,0,-2,0.80064
3713,train,3713,33,31,0.800593
3714,train,3714,0,-2,0.800545
3715,train,3715,3,1,0.800497
3716,train,3716,0,-2,0.800449
3717,train,3717,2,0,0.800401
3718,train,3718,11,9,0.800353
3719,train,3719,0,-2,0.800305
3720,train,3720,23,21,0.800257
3721,train,3721,22,20,0.800209
3722,train,3722,35,33,0.800161
3723,train,3723,32,30,0.800113
3724,train,3724,17,15,0.800065
3725,train,3725,21,19,0.800017
3726,train,3726,40,38,0.799969
3727,train,3727,58,56,0.799921
3728,train,3728,16,14,0.799873
3729,train,3729,23,21,0.799825
3730,train,3730,0,-2,0.799778
3731,train,3731,50,48,0.79973
3732,train,3732,2,0,0.799682
3733,train,3733,37,35,0.799634
3734,train,3734,28,26,0.799586
3735,train,3735,9,7,0.799538
3736,train,3736,49,47,0.79949
3737,train,3737,24,22,0.799442
3738,train,3738,28,26,0.799394
3739,train,3739,14,12,0.799346
3740,train,3740,2,0,0.799298
3741,train,3741,0,-2,0.799251
3742,train,3742,7,5,0.799203
3743,train,3743,0,-2,0.799155
3744,train,3744,26,24,0.799107
3745,train,3745,5,3,0.799059
3746,train,3746,4,2,0.799011
3747,train,3747,0,-2,0.798963
3748,train,3748,0,-2,0.798915
3749,train,3749,2,0,0.798868
3750,train,3750,5,3,0.79882
3751,train,3751,2,0,0.798772
3752,train,3752,4,2,0.798724
3753,train,3753,4,2,0.798676
3754,train,3754,0,-2,0.798628
3755,train,3755,11,9,0.79858
3756,train,3756,11,9,0.798533
3757,train,3757,0,-2,0.798485
3758,train,3758,29,27,0.798437
3759,train,3759,39,37,0.798389
3760,train,3760,4,2,0.798341
3761,train,3761,6,4,0.798293
3762,train,3762,4,2,0.798246
3763,train,3763,20,18,0.798198
3764,train,3764,9,7,0.79815
3765,train,3765,5,3,0.798102
3766,train,3766,0,-2,0.798054
3767,train,3767,4,2,0.798006
3768,train,3768,8,6,0.797959
3769,train,3769,11,9,0.797911
3770,train,3770,4,2,0.797863
3771,train,3771,5,3,0.797815
3772,train,3772,13,11,0.797767
3773,train,3773,0,-2,0.79772
3774,train,3774,5,3,0.797672
3775,train,3775,0,-2,0.797624
3776,train,3776,0,-2,0.797576
3777,train,3777,4,2,0.797529
3778,train,3778,40,38,0.797481
3779,train,3779,0,-2,0.797433
3780,train,3780,17,15,0.797385
3781,train,3781,1,-1,0.797337
3782,train,3782,23,21,0.79729
3783,train,3783,56,54,0.797242
3784,train,3784,0,-2,0.797194
3785,train,3785,20,18,0.797146
3786,train,3786,6,4,0.797099
3787,train,3787,6,4,0.797051
3788,train,3788,41,39,0.797003
3789,train,3789,0,-2,0.796955
3790,train,3790,0,-2,0.796908
3791,train,3791,4,2,0.79686
3792,train,3792,20,18,0.796812
3793,train,3793,12,10,0.796764
3794,train,3794,0,-2,0.796717
3795,train,3795,14,12,0.796669
3796,train,3796,7,5,0.796621
3797,train,3797,0,-2,0.796573
3798,train,3798,14,12,0.796526
3799,train,3799,2,0,0.796478
3800,train,3800,0,-2,0.79643
3801,train,3801,21,19,0.796383
3802,train,3802,1,-1,0.796335
3803,train,3803,7,5,0.796287
3804,train,3804,4,2,0.796239
3805,train,3805,32,30,0.796192
3806,train,3806,26,24,0.796144
3807,train,3807,0,-2,0.796096
3808,train,3808,3,1,0.796049
3809,train,3809,2,0,0.796001
3810,train,3810,0,-2,0.795953
3811,train,3811,55,53,0.795906
3812,train,3812,57,55,0.795858
3813,train,3813,20,18,0.79581
3814,train,3814,35,33,0.795762
3815,train,3815,0,-2,0.795715
3816,train,3816,3,1,0.795667
3817,train,3817,5,3,0.795619
3818,train,3818,4,2,0.795572
3819,train,3819,26,24,0.795524
3820,train,3820,11,9,0.795476
3821,train,3821,0,-2,0.795429
3822,train,3822,7,5,0.795381
3823,train,3823,55,53,0.795333
3824,train,3824,3,1,0.795286
3825,train,3825,0,-2,0.795238
3826,train,3826,19,17,0.795191
3827,train,3827,53,51,0.795143
3828,train,3828,1,-1,0.795095
3829,train,3829,2,0,0.795048
3830,train,3830,1,-1,0.795
3831,train,3831,4,2,0.794952
3832,train,3832,3,1,0.794905
3833,train,3833,29,27,0.794857
3834,train,3834,41,39,0.794809
3835,train,3835,0,-2,0.794762
3836,train,3836,12,10,0.794714
3837,train,3837,57,55,0.794667
3838,train,3838,41,39,0.794619
3839,train,3839,0,-2,0.794571
3840,train,3840,4,2,0.794524
3841,train,3841,11,9,0.794476
3842,train,3842,10,8,0.794429
3843,train,3843,0,-2,0.794381
3844,train,3844,45,43,0.794333
3845,train,3845,0,-2,0.794286
3846,train,3846,0,-2,0.794238
3847,train,3847,0,-2,0.794191
3848,train,3848,39,37,0.794143
3849,train,3849,0,-2,0.794095
3850,train,3850,1,-1,0.794048
3851,train,3851,5,3,0.794
3852,train,3852,33,31,0.793953
3853,train,3853,18,16,0.793905
3854,train,3854,19,17,0.793858
3855,train,3855,7,5,0.79381
3856,train,3856,11,9,0.793763
3857,train,3857,2,0,0.793715
3858,train,3858,5,3,0.793667
3859,train,3859,13,11,0.79362
3860,train,3860,0,-2,0.793572
3861,train,3861,0,-2,0.793525
3862,train,3862,31,29,0.793477
3863,train,3863,27,25,0.79343
3864,train,3864,40,38,0.793382
3865,train,3865,3,1,0.793335
3866,train,3866,5,3,0.793287
3867,train,3867,10,8,0.79324
3868,train,3868,0,-2,0.793192
3869,train,3869,6,4,0.793145
3870,train,3870,0,-2,0.793097
3871,train,3871,1,-1,0.793049
3872,train,3872,0,-2,0.793002
3873,train,3873,3,1,0.792954
3874,train,3874,3,1,0.792907
3875,train,3875,6,4,0.792859
3876,train,3876,0,-2,0.792812
3877,train,3877,7,5,0.792764
3878,train,3878,5,3,0.792717
3879,train,3879,13,11,0.792669
3880,train,3880,0,-2,0.792622
3881,train,3881,53,51,0.792574
3882,train,3882,2,0,0.792527
3883,train,3883,0,-2,0.792479
3884,train,3884,0,-2,0.792432
3885,train,3885,0,-2,0.792385
3886,train,3886,6,4,0.792337
3887,train,3887,0,-2,0.79229
3888,train,3888,12,10,0.792242
3889,train,3889,29,27,0.792195
3890,train,3890,4,2,0.792147
3891,train,3891,17,15,0.7921
3892,train,3892,0,-2,0.792052
3893,train,3893,27,25,0.792005
3894,train,3894,0,-2,0.791957
3895,train,3895,11,9,0.79191
3896,train,3896,14,12,0.791862
3897,train,3897,0,-2,0.791815
3898,train,3898,0,-2,0.791768
3899,train,3899,0,-2,0.79172
3900,train,3900,16,14,0.791673
3901,train,3901,4,2,0.791625
3902,train,3902,14,12,0.791578
3903,train,3903,4,2,0.79153
3904,train,3904,12,10,0.791483
3905,train,3905,29,27,0.791436
3906,train,3906,0,-2,0.791388
3907,train,3907,0,-2,0.791341
3908,train,3908,11,9,0.791293
3909,train,3909,11,9,0.791246
3910,train,3910,0,-2,0.791199
3911,train,3911,0,-2,0.791151
3912,train,3912,24,22,0.791104
3913,train,3913,0,-2,0.791056
3914,train,3914,0,-2,0.791009
3915,train,3915,11,9,0.790962
3916,train,3916,0,-2,0.790914
